email_text,label,category,sender_domain,contains_link,contains_attachment,num_words
Happy Birthday Bob! Hope you have a fantastic day.,0,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 2:00 PM. Please update the agenda doc.",0,,,,,
CONGRATULATIONS! You have won a $1000 Gift Card in our yearly raffle. Claim your prize now by filling out this form: http://secure-update.net,1,,,,,
"Security Alert: A new device signed in to your Netflix account from Russia. If this wasn't you, secure your account now: http://bit.ly/secure-login",1,,,,,
Can we reschedule our 1:1 to Friday? Something urgent came up.,0,,,,,
Your package from DHL is on hold due to unpaid customs fees. Pay $48 to release delivery: http://login-support-portal.info,1,,,,,
The server maintenance is scheduled for Monday night. Expect some downtime.,0,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 2:00 PM. Please update the agenda doc.",0,,,,,
Your package from UPS is on hold due to unpaid customs fees. Pay $25 to release delivery: http://verify-account-now.com,1,,,,,
Here are the minutes from today's meeting. Action items are highlighted in bold.,0,,,,,
IT Support: Your password for Office 365 expires in 24 hours. Update it now to maintain access: http://login-support-portal.info,1,,,,,
Final Notice: Your invoice #79529 is overdue. Pay now to avoid service interruption. View invoice: http://verify-account-now.com,1,,,,,
Thanks for the update. I'll review and get back to you shortly.,0,,,,,
Happy Birthday Alice! Hope you have a fantastic day.,0,,,,,
Your package from USPS is on hold due to unpaid customs fees. Pay $23 to release delivery: http://secure-update.net,1,,,,,
Verify your email address to complete your registration for Zoom. Click here: http://secure-update.net,1,,,,,
Happy Birthday Bob! Hope you have a fantastic day.,0,,,,,
Thanks for the update. I'll review and get back to you shortly.,0,,,,,
Verify your email address to complete your registration for Zoom. Click here: http://secure-update.net,1,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 2:00 PM. Please update the agenda doc.",0,,,,,
Your package from UPS is on hold due to unpaid customs fees. Pay $30 to release delivery: http://verify-account-now.com,1,,,,,
"Security Alert: A new device signed in to your Spotify account from Nigeria. If this wasn't you, secure your account now: http://login-support-portal.info",1,,,,,
The server maintenance is scheduled for Monday night. Expect some downtime.,0,,,,,
Verify your email address to complete your registration for Zoom. Click here: http://login-support-portal.info,1,,,,,
HR Update: Please review the attached policy changes regarding your benefits. Login to the portal here: http://login-support-portal.info,1,,,,,
"Security Alert: A new device signed in to your Zoom account from Unknown IP. If this wasn't you, secure your account now: http://login-support-portal.info",1,,,,,
Invitation: Lunch and Learn session on Data Science this Friday in the main conference room.,0,,,,,
Verify your email address to complete your registration for Zoom. Click here: http://secure-update.net,1,,,,,
Invitation: Lunch and Learn session on Cybersecurity this Friday in the main conference room.,0,,,,,
"Please find the requested documents attached. Best regards, David.",0,,,,,
Final Notice: Your invoice #50250 is overdue. Pay now to avoid service interruption. View invoice: http://secure-update.net,1,,,,,
Invitation: Lunch and Learn session on AI Safety this Friday in the main conference room.,0,,,,,
Verify your email address to complete your registration for Zoom. Click here: http://login-support-portal.info,1,,,,,
CONGRATULATIONS! You have won a Luxury Vacation in our yearly raffle. Claim your prize now by filling out this form: http://verify-account-now.com,1,,,,,
The server maintenance is scheduled for Monday night. Expect some downtime.,0,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 4:00 PM. Please update the agenda doc.",0,,,,,
"Security Alert: A new device signed in to your Dropbox account from Unknown IP. If this wasn't you, secure your account now: http://verify-account-now.com",1,,,,,
"Dear User, your payment of $3850 to Microsoft was successful. If you did not authorize this, click here http://login-support-portal.info to cancel immediately.",1,,,,,
The server maintenance is scheduled for Tuesday night. Expect some downtime.,0,,,,,
Verify your email address to complete your registration for Zoom. Click here: http://login-support-portal.info,1,,,,,
"Please find the requested documents attached. Best regards, Frank.",0,,,,,
"CEO Request: I need you to purchase Apple gift cards for a client immediately. I am in a meeting, so please handle this discreetly. Reply with the codes.",1,,,,,
"CEO Request: I need you to purchase Google Play gift cards for a client immediately. I am in a meeting, so please handle this discreetly. Reply with the codes.",1,,,,,
"Security Alert: A new device signed in to your Dropbox account from Russia. If this wasn't you, secure your account now: http://login-support-portal.info",1,,,,,
"Dear User, your payment of $4212 to Microsoft was successful. If you did not authorize this, click here http://bit.ly/secure-login to cancel immediately.",1,,,,,
Can we reschedule our 1:1 to Monday? Something urgent came up.,0,,,,,
Here are the minutes from today's meeting. Action items are highlighted in bold.,0,,,,,
HR Update: Please review the attached policy changes regarding your benefits. Login to the portal here: http://secure-update.net,1,,,,,
IT Support: Your password for Office 365 expires in 24 hours. Update it now to maintain access: http://bit.ly/secure-login,1,,,,,
CONGRATULATIONS! You have won a iPhone 15 in our yearly raffle. Claim your prize now by filling out this form: http://bit.ly/secure-login,1,,,,,
URGENT: Your account at PayPal has been suspended due to suspicious activity. Verify your identity immediately at http://bit.ly/secure-login to avoid permanent closure.,1,,,,,
CONGRATULATIONS! You have won a iPhone 15 in our yearly raffle. Claim your prize now by filling out this form: http://verify-account-now.com,1,,,,,
IT Support: Your password for Office 365 expires in 24 hours. Update it now to maintain access: http://login-support-portal.info,1,,,,,
Thanks for the update. I'll review and get back to you shortly.,0,,,,,
"CEO Request: I need you to purchase Steam gift cards for a client immediately. I am in a meeting, so please handle this discreetly. Reply with the codes.",1,,,,,
The server maintenance is scheduled for Tuesday night. Expect some downtime.,0,,,,,
"Security Alert: A new device signed in to your Dropbox account from Nigeria. If this wasn't you, secure your account now: http://bit.ly/secure-login",1,,,,,
Can we reschedule our 1:1 to Monday? Something urgent came up.,0,,,,,
HR Update: Please review the attached policy changes regarding your benefits. Login to the portal here: http://secure-update.net,1,,,,,
Final Notice: Your invoice #35626 is overdue. Pay now to avoid service interruption. View invoice: http://bit.ly/secure-login,1,,,,,
IT Support: Your password for Office 365 expires in 24 hours. Update it now to maintain access: http://login-support-portal.info,1,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 11:30 AM. Please update the agenda doc.",0,,,,,
CONGRATULATIONS! You have won a Luxury Vacation in our yearly raffle. Claim your prize now by filling out this form: http://bit.ly/secure-login,1,,,,,
Invitation: Lunch and Learn session on Cloud Computing this Friday in the main conference room.,0,,,,,
Thanks for the update. I'll review and get back to you shortly.,0,,,,,
"Security Alert: A new device signed in to your Netflix account from Nigeria. If this wasn't you, secure your account now: http://login-support-portal.info",1,,,,,
"Please find the requested documents attached. Best regards, Alice.",0,,,,,
URGENT: Your account at PayPal has been suspended due to suspicious activity. Verify your identity immediately at http://secure-update.net to avoid permanent closure.,1,,,,,
"CEO Request: I need you to purchase Apple gift cards for a client immediately. I am in a meeting, so please handle this discreetly. Reply with the codes.",1,,,,,
Happy Birthday Frank! Hope you have a fantastic day.,0,,,,,
Final Notice: Your invoice #90381 is overdue. Pay now to avoid service interruption. View invoice: http://bit.ly/secure-login,1,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 2:00 PM. Please update the agenda doc.",0,,,,,
Happy Birthday Charlie! Hope you have a fantastic day.,0,,,,,
Verify your email address to complete your registration for Zoom. Click here: http://verify-account-now.com,1,,,,,
Invitation: Lunch and Learn session on Data Science this Friday in the main conference room.,0,,,,,
"Dear User, your payment of $384 to Google was successful. If you did not authorize this, click here http://bit.ly/secure-login to cancel immediately.",1,,,,,
Thanks for the update. I'll review and get back to you shortly.,0,,,,,
HR Update: Please review the attached policy changes regarding your benefits. Login to the portal here: http://verify-account-now.com,1,,,,,
Happy Birthday Frank! Hope you have a fantastic day.,0,,,,,
IT Support: Your password for Office 365 expires in 24 hours. Update it now to maintain access: http://secure-update.net,1,,,,,
The server maintenance is scheduled for Thursday night. Expect some downtime.,0,,,,,
CONGRATULATIONS! You have won a Tesla Model 3 in our yearly raffle. Claim your prize now by filling out this form: http://secure-update.net,1,,,,,
Happy Birthday Alice! Hope you have a fantastic day.,0,,,,,
IT Support: Your password for Office 365 expires in 24 hours. Update it now to maintain access: http://login-support-portal.info,1,,,,,
"Please find the requested documents attached. Best regards, Bob.",0,,,,,
"CEO Request: I need you to purchase Steam gift cards for a client immediately. I am in a meeting, so please handle this discreetly. Reply with the codes.",1,,,,,
URGENT: Your account at Citi has been suspended due to suspicious activity. Verify your identity immediately at http://login-support-portal.info to avoid permanent closure.,1,,,,,
"Dear User, your payment of $1890 to Microsoft was successful. If you did not authorize this, click here http://login-support-portal.info to cancel immediately.",1,,,,,
IT Support: Your password for Office 365 expires in 24 hours. Update it now to maintain access: http://secure-update.net,1,,,,,
"CEO Request: I need you to purchase Google Play gift cards for a client immediately. I am in a meeting, so please handle this discreetly. Reply with the codes.",1,,,,,
"CEO Request: I need you to purchase Google Play gift cards for a client immediately. I am in a meeting, so please handle this discreetly. Reply with the codes.",1,,,,,
"Security Alert: A new device signed in to your Slack account from China. If this wasn't you, secure your account now: http://verify-account-now.com",1,,,,,
Here are the minutes from today's meeting. Action items are highlighted in bold.,0,,,,,
The server maintenance is scheduled for Thursday night. Expect some downtime.,0,,,,,
Invitation: Lunch and Learn session on Cybersecurity this Friday in the main conference room.,0,,,,,
Your package from USPS is on hold due to unpaid customs fees. Pay $47 to release delivery: http://secure-update.net,1,,,,,
IT Support: Your password for Office 365 expires in 24 hours. Update it now to maintain access: http://bit.ly/secure-login,1,,,,,
HR Update: Please review the attached policy changes regarding your benefits. Login to the portal here: http://verify-account-now.com,1,,,,,
Your package from DHL is on hold due to unpaid customs fees. Pay $22 to release delivery: http://verify-account-now.com,1,,,,,
The server maintenance is scheduled for Monday night. Expect some downtime.,0,,,,,
URGENT: Your account at Wells Fargo has been suspended due to suspicious activity. Verify your identity immediately at http://secure-update.net to avoid permanent closure.,1,,,,,
"Please find the requested documents attached. Best regards, Charlie.",0,,,,,
Happy Birthday Frank! Hope you have a fantastic day.,0,,,,,
Verify your email address to complete your registration for Zoom. Click here: http://login-support-portal.info,1,,,,,
"Security Alert: A new device signed in to your Slack account from Unknown IP. If this wasn't you, secure your account now: http://login-support-portal.info",1,,,,,
"Dear User, your payment of $2111 to Google was successful. If you did not authorize this, click here http://verify-account-now.com to cancel immediately.",1,,,,,
"Security Alert: A new device signed in to your Slack account from Unknown IP. If this wasn't you, secure your account now: http://bit.ly/secure-login",1,,,,,
The server maintenance is scheduled for Monday night. Expect some downtime.,0,,,,,
Here are the minutes from today's meeting. Action items are highlighted in bold.,0,,,,,
Happy Birthday Eve! Hope you have a fantastic day.,0,,,,,
"Dear User, your payment of $1883 to Apple was successful. If you did not authorize this, click here http://login-support-portal.info to cancel immediately.",1,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 11:30 AM. Please update the agenda doc.",0,,,,,
Attached is the project report for Alpha. Let me know if you have any feedback by EOD.,0,,,,,
CONGRATULATIONS! You have won a $1000 Gift Card in our yearly raffle. Claim your prize now by filling out this form: http://bit.ly/secure-login,1,,,,,
Attached is the project report for Orion. Let me know if you have any feedback by EOD.,0,,,,,
The server maintenance is scheduled for Friday night. Expect some downtime.,0,,,,,
The server maintenance is scheduled for Wednesday night. Expect some downtime.,0,,,,,
IT Support: Your password for Office 365 expires in 24 hours. Update it now to maintain access: http://secure-update.net,1,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 10:00 AM. Please update the agenda doc.",0,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 11:30 AM. Please update the agenda doc.",0,,,,,
Final Notice: Your invoice #49533 is overdue. Pay now to avoid service interruption. View invoice: http://secure-update.net,1,,,,,
"CEO Request: I need you to purchase Apple gift cards for a client immediately. I am in a meeting, so please handle this discreetly. Reply with the codes.",1,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 2:00 PM. Please update the agenda doc.",0,,,,,
"Dear User, your payment of $4084 to Apple was successful. If you did not authorize this, click here http://verify-account-now.com to cancel immediately.",1,,,,,
Here are the minutes from today's meeting. Action items are highlighted in bold.,0,,,,,
Thanks for the update. I'll review and get back to you shortly.,0,,,,,
Final Notice: Your invoice #36845 is overdue. Pay now to avoid service interruption. View invoice: http://login-support-portal.info,1,,,,,
Your package from USPS is on hold due to unpaid customs fees. Pay $38 to release delivery: http://bit.ly/secure-login,1,,,,,
Can we reschedule our 1:1 to Friday? Something urgent came up.,0,,,,,
"Dear User, your payment of $3299 to Amazon was successful. If you did not authorize this, click here http://login-support-portal.info to cancel immediately.",1,,,,,
Verify your email address to complete your registration for Zoom. Click here: http://secure-update.net,1,,,,,
HR Update: Please review the attached policy changes regarding your benefits. Login to the portal here: http://bit.ly/secure-login,1,,,,,
"Dear User, your payment of $834 to Microsoft was successful. If you did not authorize this, click here http://login-support-portal.info to cancel immediately.",1,,,,,
The server maintenance is scheduled for Monday night. Expect some downtime.,0,,,,,
Attached is the project report for Gemini. Let me know if you have any feedback by EOD.,0,,,,,
The server maintenance is scheduled for Monday night. Expect some downtime.,0,,,,,
"CEO Request: I need you to purchase Amazon gift cards for a client immediately. I am in a meeting, so please handle this discreetly. Reply with the codes.",1,,,,,
"Please find the requested documents attached. Best regards, Bob.",0,,,,,
Attached is the project report for Orion. Let me know if you have any feedback by EOD.,0,,,,,
The server maintenance is scheduled for Friday night. Expect some downtime.,0,,,,,
Are you free for a quick call to discuss the Orion timeline?,0,,,,,
Can we reschedule our 1:1 to Wednesday? Something urgent came up.,0,,,,,
IT Support: Your password for Office 365 expires in 24 hours. Update it now to maintain access: http://secure-update.net,1,,,,,
"Dear User, your payment of $3173 to Microsoft was successful. If you did not authorize this, click here http://secure-update.net to cancel immediately.",1,,,,,
Your package from DHL is on hold due to unpaid customs fees. Pay $33 to release delivery: http://secure-update.net,1,,,,,
"CEO Request: I need you to purchase Google Play gift cards for a client immediately. I am in a meeting, so please handle this discreetly. Reply with the codes.",1,,,,,
"Please find the requested documents attached. Best regards, David.",0,,,,,
Verify your email address to complete your registration for Zoom. Click here: http://secure-update.net,1,,,,,
Here are the minutes from today's meeting. Action items are highlighted in bold.,0,,,,,
URGENT: Your account at Bank of America has been suspended due to suspicious activity. Verify your identity immediately at http://bit.ly/secure-login to avoid permanent closure.,1,,,,,
"CEO Request: I need you to purchase Google Play gift cards for a client immediately. I am in a meeting, so please handle this discreetly. Reply with the codes.",1,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 10:00 AM. Please update the agenda doc.",0,,,,,
"Please find the requested documents attached. Best regards, Charlie.",0,,,,,
Attached is the project report for Phoenix. Let me know if you have any feedback by EOD.,0,,,,,
Here are the minutes from today's meeting. Action items are highlighted in bold.,0,,,,,
IT Support: Your password for Office 365 expires in 24 hours. Update it now to maintain access: http://verify-account-now.com,1,,,,,
Final Notice: Your invoice #38475 is overdue. Pay now to avoid service interruption. View invoice: http://verify-account-now.com,1,,,,,
Attached is the project report for Gemini. Let me know if you have any feedback by EOD.,0,,,,,
Verify your email address to complete your registration for Zoom. Click here: http://login-support-portal.info,1,,,,,
Verify your email address to complete your registration for Zoom. Click here: http://bit.ly/secure-login,1,,,,,
"Security Alert: A new device signed in to your Zoom account from Unknown IP. If this wasn't you, secure your account now: http://bit.ly/secure-login",1,,,,,
Attached is the project report for Apollo. Let me know if you have any feedback by EOD.,0,,,,,
Invitation: Lunch and Learn session on Cloud Computing this Friday in the main conference room.,0,,,,,
URGENT: Your account at Citi has been suspended due to suspicious activity. Verify your identity immediately at http://secure-update.net to avoid permanent closure.,1,,,,,
URGENT: Your account at Chase has been suspended due to suspicious activity. Verify your identity immediately at http://secure-update.net to avoid permanent closure.,1,,,,,
HR Update: Please review the attached policy changes regarding your benefits. Login to the portal here: http://login-support-portal.info,1,,,,,
Happy Birthday Frank! Hope you have a fantastic day.,0,,,,,
Thanks for the update. I'll review and get back to you shortly.,0,,,,,
CONGRATULATIONS! You have won a Luxury Vacation in our yearly raffle. Claim your prize now by filling out this form: http://secure-update.net,1,,,,,
HR Update: Please review the attached policy changes regarding your benefits. Login to the portal here: http://login-support-portal.info,1,,,,,
The server maintenance is scheduled for Wednesday night. Expect some downtime.,0,,,,,
Invitation: Lunch and Learn session on Data Science this Friday in the main conference room.,0,,,,,
"Security Alert: A new device signed in to your Dropbox account from China. If this wasn't you, secure your account now: http://verify-account-now.com",1,,,,,
Your package from UPS is on hold due to unpaid customs fees. Pay $33 to release delivery: http://login-support-portal.info,1,,,,,
URGENT: Your account at Citi has been suspended due to suspicious activity. Verify your identity immediately at http://login-support-portal.info to avoid permanent closure.,1,,,,,
"Security Alert: A new device signed in to your Slack account from Russia. If this wasn't you, secure your account now: http://verify-account-now.com",1,,,,,
"Dear User, your payment of $4951 to Microsoft was successful. If you did not authorize this, click here http://login-support-portal.info to cancel immediately.",1,,,,,
"Please find the requested documents attached. Best regards, David.",0,,,,,
Invitation: Lunch and Learn session on AI Safety this Friday in the main conference room.,0,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 4:00 PM. Please update the agenda doc.",0,,,,,
"CEO Request: I need you to purchase Apple gift cards for a client immediately. I am in a meeting, so please handle this discreetly. Reply with the codes.",1,,,,,
Verify your email address to complete your registration for Zoom. Click here: http://login-support-portal.info,1,,,,,
"Security Alert: A new device signed in to your Netflix account from Russia. If this wasn't you, secure your account now: http://secure-update.net",1,,,,,
IT Support: Your password for Office 365 expires in 24 hours. Update it now to maintain access: http://login-support-portal.info,1,,,,,
"Please find the requested documents attached. Best regards, Eve.",0,,,,,
"Security Alert: A new device signed in to your Dropbox account from Russia. If this wasn't you, secure your account now: http://bit.ly/secure-login",1,,,,,
Invitation: Lunch and Learn session on Data Science this Friday in the main conference room.,0,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 4:00 PM. Please update the agenda doc.",0,,,,,
URGENT: Your account at Wells Fargo has been suspended due to suspicious activity. Verify your identity immediately at http://bit.ly/secure-login to avoid permanent closure.,1,,,,,
Thanks for the update. I'll review and get back to you shortly.,0,,,,,
Your package from FedEx is on hold due to unpaid customs fees. Pay $45 to release delivery: http://verify-account-now.com,1,,,,,
CONGRATULATIONS! You have won a Tesla Model 3 in our yearly raffle. Claim your prize now by filling out this form: http://verify-account-now.com,1,,,,,
"Please find the requested documents attached. Best regards, Eve.",0,,,,,
CONGRATULATIONS! You have won a $1000 Gift Card in our yearly raffle. Claim your prize now by filling out this form: http://bit.ly/secure-login,1,,,,,
Attached is the project report for Orion. Let me know if you have any feedback by EOD.,0,,,,,
Attached is the project report for Alpha. Let me know if you have any feedback by EOD.,0,,,,,
CONGRATULATIONS! You have won a Luxury Vacation in our yearly raffle. Claim your prize now by filling out this form: http://secure-update.net,1,,,,,
Can we reschedule our 1:1 to Tuesday? Something urgent came up.,0,,,,,
Invitation: Lunch and Learn session on Cloud Computing this Friday in the main conference room.,0,,,,,
URGENT: Your account at Chase has been suspended due to suspicious activity. Verify your identity immediately at http://verify-account-now.com to avoid permanent closure.,1,,,,,
"Please find the requested documents attached. Best regards, Bob.",0,,,,,
"Dear User, your payment of $2417 to Apple was successful. If you did not authorize this, click here http://secure-update.net to cancel immediately.",1,,,,,
"Please find the requested documents attached. Best regards, Bob.",0,,,,,
Can we reschedule our 1:1 to Thursday? Something urgent came up.,0,,,,,
"CEO Request: I need you to purchase Apple gift cards for a client immediately. I am in a meeting, so please handle this discreetly. Reply with the codes.",1,,,,,
"Please find the requested documents attached. Best regards, David.",0,,,,,
Attached is the project report for Apollo. Let me know if you have any feedback by EOD.,0,,,,,
Invitation: Lunch and Learn session on AI Safety this Friday in the main conference room.,0,,,,,
Happy Birthday David! Hope you have a fantastic day.,0,,,,,
"Please find the requested documents attached. Best regards, David.",0,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 10:00 AM. Please update the agenda doc.",0,,,,,
"Dear User, your payment of $509 to Amazon was successful. If you did not authorize this, click here http://secure-update.net to cancel immediately.",1,,,,,
Thanks for the update. I'll review and get back to you shortly.,0,,,,,
"Please find the requested documents attached. Best regards, Bob.",0,,,,,
"CEO Request: I need you to purchase Amazon gift cards for a client immediately. I am in a meeting, so please handle this discreetly. Reply with the codes.",1,,,,,
CONGRATULATIONS! You have won a iPhone 15 in our yearly raffle. Claim your prize now by filling out this form: http://login-support-portal.info,1,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 2:00 PM. Please update the agenda doc.",0,,,,,
The server maintenance is scheduled for Thursday night. Expect some downtime.,0,,,,,
Verify your email address to complete your registration for Zoom. Click here: http://bit.ly/secure-login,1,,,,,
"Please find the requested documents attached. Best regards, David.",0,,,,,
URGENT: Your account at Citi has been suspended due to suspicious activity. Verify your identity immediately at http://bit.ly/secure-login to avoid permanent closure.,1,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 11:30 AM. Please update the agenda doc.",0,,,,,
Happy Birthday David! Hope you have a fantastic day.,0,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 2:00 PM. Please update the agenda doc.",0,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 4:00 PM. Please update the agenda doc.",0,,,,,
Happy Birthday Bob! Hope you have a fantastic day.,0,,,,,
Are you free for a quick call to discuss the Orion timeline?,0,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 11:30 AM. Please update the agenda doc.",0,,,,,
Your package from UPS is on hold due to unpaid customs fees. Pay $21 to release delivery: http://secure-update.net,1,,,,,
Attached is the project report for Phoenix. Let me know if you have any feedback by EOD.,0,,,,,
"Security Alert: A new device signed in to your Dropbox account from Russia. If this wasn't you, secure your account now: http://bit.ly/secure-login",1,,,,,
Are you free for a quick call to discuss the Orion timeline?,0,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 10:00 AM. Please update the agenda doc.",0,,,,,
The server maintenance is scheduled for Tuesday night. Expect some downtime.,0,,,,,
Are you free for a quick call to discuss the Phoenix timeline?,0,,,,,
Thanks for the update. I'll review and get back to you shortly.,0,,,,,
"CEO Request: I need you to purchase Steam gift cards for a client immediately. I am in a meeting, so please handle this discreetly. Reply with the codes.",1,,,,,
IT Support: Your password for Office 365 expires in 24 hours. Update it now to maintain access: http://secure-update.net,1,,,,,
Your package from USPS is on hold due to unpaid customs fees. Pay $47 to release delivery: http://login-support-portal.info,1,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 4:00 PM. Please update the agenda doc.",0,,,,,
Are you free for a quick call to discuss the Phoenix timeline?,0,,,,,
IT Support: Your password for Office 365 expires in 24 hours. Update it now to maintain access: http://secure-update.net,1,,,,,
"CEO Request: I need you to purchase Steam gift cards for a client immediately. I am in a meeting, so please handle this discreetly. Reply with the codes.",1,,,,,
"Security Alert: A new device signed in to your Netflix account from China. If this wasn't you, secure your account now: http://secure-update.net",1,,,,,
"Please find the requested documents attached. Best regards, Eve.",0,,,,,
Verify your email address to complete your registration for Zoom. Click here: http://bit.ly/secure-login,1,,,,,
The server maintenance is scheduled for Thursday night. Expect some downtime.,0,,,,,
Invitation: Lunch and Learn session on Cybersecurity this Friday in the main conference room.,0,,,,,
"Please find the requested documents attached. Best regards, Alice.",0,,,,,
CONGRATULATIONS! You have won a Luxury Vacation in our yearly raffle. Claim your prize now by filling out this form: http://bit.ly/secure-login,1,,,,,
"Please find the requested documents attached. Best regards, David.",0,,,,,
CONGRATULATIONS! You have won a iPhone 15 in our yearly raffle. Claim your prize now by filling out this form: http://bit.ly/secure-login,1,,,,,
Can we reschedule our 1:1 to Wednesday? Something urgent came up.,0,,,,,
Your package from UPS is on hold due to unpaid customs fees. Pay $39 to release delivery: http://login-support-portal.info,1,,,,,
Final Notice: Your invoice #40130 is overdue. Pay now to avoid service interruption. View invoice: http://verify-account-now.com,1,,,,,
Your package from FedEx is on hold due to unpaid customs fees. Pay $10 to release delivery: http://secure-update.net,1,,,,,
Invitation: Lunch and Learn session on AI Safety this Friday in the main conference room.,0,,,,,
Attached is the project report for Orion. Let me know if you have any feedback by EOD.,0,,,,,
Verify your email address to complete your registration for Zoom. Click here: http://bit.ly/secure-login,1,,,,,
HR Update: Please review the attached policy changes regarding your benefits. Login to the portal here: http://login-support-portal.info,1,,,,,
"Security Alert: A new device signed in to your Netflix account from Russia. If this wasn't you, secure your account now: http://login-support-portal.info",1,,,,,
Final Notice: Your invoice #91804 is overdue. Pay now to avoid service interruption. View invoice: http://login-support-portal.info,1,,,,,
Final Notice: Your invoice #98844 is overdue. Pay now to avoid service interruption. View invoice: http://login-support-portal.info,1,,,,,
Attached is the project report for Apollo. Let me know if you have any feedback by EOD.,0,,,,,
The server maintenance is scheduled for Monday night. Expect some downtime.,0,,,,,
Invitation: Lunch and Learn session on AI Safety this Friday in the main conference room.,0,,,,,
URGENT: Your account at Citi has been suspended due to suspicious activity. Verify your identity immediately at http://secure-update.net to avoid permanent closure.,1,,,,,
"Please find the requested documents attached. Best regards, David.",0,,,,,
Verify your email address to complete your registration for Zoom. Click here: http://bit.ly/secure-login,1,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 11:30 AM. Please update the agenda doc.",0,,,,,
Verify your email address to complete your registration for Zoom. Click here: http://login-support-portal.info,1,,,,,
Happy Birthday Eve! Hope you have a fantastic day.,0,,,,,
The server maintenance is scheduled for Wednesday night. Expect some downtime.,0,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 2:00 PM. Please update the agenda doc.",0,,,,,
CONGRATULATIONS! You have won a Luxury Vacation in our yearly raffle. Claim your prize now by filling out this form: http://login-support-portal.info,1,,,,,
Thanks for the update. I'll review and get back to you shortly.,0,,,,,
Thanks for the update. I'll review and get back to you shortly.,0,,,,,
Here are the minutes from today's meeting. Action items are highlighted in bold.,0,,,,,
The server maintenance is scheduled for Monday night. Expect some downtime.,0,,,,,
URGENT: Your account at Chase has been suspended due to suspicious activity. Verify your identity immediately at http://verify-account-now.com to avoid permanent closure.,1,,,,,
"Dear User, your payment of $3890 to Netflix was successful. If you did not authorize this, click here http://secure-update.net to cancel immediately.",1,,,,,
CONGRATULATIONS! You have won a Tesla Model 3 in our yearly raffle. Claim your prize now by filling out this form: http://login-support-portal.info,1,,,,,
IT Support: Your password for Office 365 expires in 24 hours. Update it now to maintain access: http://bit.ly/secure-login,1,,,,,
HR Update: Please review the attached policy changes regarding your benefits. Login to the portal here: http://secure-update.net,1,,,,,
HR Update: Please review the attached policy changes regarding your benefits. Login to the portal here: http://secure-update.net,1,,,,,
Verify your email address to complete your registration for Zoom. Click here: http://login-support-portal.info,1,,,,,
Your package from UPS is on hold due to unpaid customs fees. Pay $15 to release delivery: http://bit.ly/secure-login,1,,,,,
Here are the minutes from today's meeting. Action items are highlighted in bold.,0,,,,,
Final Notice: Your invoice #15803 is overdue. Pay now to avoid service interruption. View invoice: http://bit.ly/secure-login,1,,,,,
IT Support: Your password for Office 365 expires in 24 hours. Update it now to maintain access: http://login-support-portal.info,1,,,,,
"CEO Request: I need you to purchase Apple gift cards for a client immediately. I am in a meeting, so please handle this discreetly. Reply with the codes.",1,,,,,
"Dear User, your payment of $1548 to Netflix was successful. If you did not authorize this, click here http://secure-update.net to cancel immediately.",1,,,,,
"Please find the requested documents attached. Best regards, Bob.",0,,,,,
"Hi team, just a reminder that our weekly sync is tomorrow at 2:00 PM. Please update the agenda doc.",0,,,,,
Invitation: Lunch and Learn session on AI Safety this Friday in the main conference room.,0,,,,,
CONGRATULATIONS! You have won a Tesla Model 3 in our yearly raffle. Claim your prize now by filling out this form: http://bit.ly/secure-login,1,,,,,
Your package from USPS is on hold due to unpaid customs fees. Pay $13 to release delivery: http://bit.ly/secure-login,1,,,,,
Attached is the project report for Gemini. Let me know if you have any feedback by EOD.,0,,,,,
Your package from USPS is on hold due to unpaid customs fees. Pay $28 to release delivery: http://verify-account-now.com,1,,,,,
Final Notice: Your invoice #28967 is overdue. Pay now to avoid service interruption. View invoice: http://bit.ly/secure-login,1,,,,,
Here are the minutes from today's meeting. Action items are highlighted in bold.,0,,,,,
Your package from UPS is on hold due to unpaid customs fees. Pay $35 to release delivery: http://login-support-portal.info,1,,,,,
Happy Birthday Bob! Hope you have a fantastic day.,0,,,,,
